Timestamp,CanID,DLC,DATA_0,DATA_1,DATA_2,DATA_3,DATA_4,DATA_5,DATA_6,DATA_7,Flag
1513920251.342638,05DD,8,BE,B0,F8,A7,53,AB,EB,DF,T
1513920251.343582,002C,8,A5,F7,B4,BA,EE,82,AC,8A,T
1513920251.344493,075F,8,6D,CF,CE,16,F9,46,78,05,T
1513920251.345042,00C1,8,20,F9,05,41,22,85,8B,91,R
1513920251.345277,00C5,8,23,52,0F,1D,E3,F4,03,D4,R
1513920251.345727,0658,8,1F,01,70,93,7A,E3,85,BE,T
1513920251.346350,0518,8,D9,73,AD,E4,EC,4C,2B,70,T
1513920251.347286,0517,8,10,12,B4,AA,27,6C,D0,D0,T
1513920251.348278,00AA,8,2C,56,2C,C5,46,53,38,00,R
1513920251.348534,00F9,8,00,00,40,00,00,00,00,00,R
1513920251.349194,00C9,8,84,0B,DD,0A,00,00,18,00,R
1513920251.349538,018E,8,00,00,00,6A,E6,AB,06,AB,R
1513920251.349989,0191,8,06,AE,06,B5,06,AB,00,00,R
1513920251.350224,01BA,8,06,9D,69,D6,94,69,D7,1F,R
1513920251.350616,01C3,8,06,AE,06,9D,FF,E0,00,03,R
1513920251.350845,01E5,8,5C,00,91,50,00,00,01,79,R
1513920251.351089,01C4,8,27,62,C0,30,02,00,07,FF,R
1513920251.351307,033D,8,69,47,BE,59,16,30,1B,20,T
1513920251.351710,0486,8,7A,E3,E2,05,C9,75,A2,36,T
1513920251.352153,04F4,8,65,93,0A,16,DB,A9,76,98,T
1513920251.352482,021A,8,CB,01,B0,A5,17,93,F1,5E,T
1513920251.352817,06D7,8,E0,C6,FA,E6,A5,8F,24,E5,T
1513920251.353129,03F1,8,C0,6B,4D,F0,E8,CB,0C,30,T
1513920251.353883,04A2,8,0C,76,E3,B9,19,1A,09,8D,T
1513920251.354819,0076,8,32,1D,36,86,4E,00,35,5D,T
1513920251.355212,00C1,8,30,F9,05,41,32,85,8B,91,R
1513920251.355445,00C5,8,33,52,0F,1D,F3,F4,03,D4,R
1513920251.356117,0182,8,DE,F1,02,00,00,00,00,00,R
1513920251.356720,01E9,8,00,10,00,0E,0F,FF,00,00,R
1513920251.356964,01FC,8,FE,61,00,DB,00,00,02,79,R
1513920251.357801,0232,8,00,00,00,20,00,00,00,00,R
1513920251.359026,034C,8,E2,A2,0F,FF,03,FC,00,10,R
1513920251.359252,05EB,8,55,A0,A4,54,1F,31,4D,9C,T
1513920251.359578,06BD,8,57,FC,9D,03,E9,32,E6,0A,T
1513920251.360021,04BF,8,F4,28,77,53,24,3D,0B,D6,T
1513920251.360332,0549,8,A2,7D,E1,4C,4F,87,7F,84,T
1513920251.360591,01E5,8,5C,00,91,70,00,00,01,99,R
1513920251.360805,00AA,8,2C,57,2C,C5,40,53,3B,00,R
1513920251.361441,00F9,8,00,00,40,00,00,00,00,00,R
1513920251.361672,00C9,8,84,0B,DD,0D,00,00,18,00,R
1513920251.362127,018E,8,00,00,00,6A,E6,AB,06,AB,R
1513920251.362533,0191,8,06,AE,06,B5,06,AB,00,00,R
1513920251.362783,019D,8,03,2C,3C,D4,00,09,FF,7B,R
1513920251.362983,0391,8,4D,BC,39,C9,52,CC,98,83,T
1513920251.363392,005A,8,2F,F6,92,BC,CC,43,36,6C,T
1513920251.363637,01AF,8,00,00,00,00,00,00,86,FF,R
1513920251.363858,0714,8,85,75,B4,EC,46,43,B3,0B,T
1513920251.364108,01F5,8,0F,0F,00,01,00,00,08,00,R
1513920251.364344,04FF,8,47,37,53,FE,AB,72,8E,25,T
1513920251.364653,06FA,8,95,F4,CA,B6,5E,4C,F4,AA,T
1513920251.365176,0120,8,27,75,7C,12,72,AD,7C,F5,T
1513920251.365422,00C1,8,00,F9,05,41,02,85,8B,91,R
1513920251.365667,00C5,8,03,52,0F,1D,C3,F4,03,D4,R
1513920251.366115,0581,8,C7,54,0F,D5,AE,BB,F1,43,T
1513920251.367113,03DE,8,77,12,33,3E,3D,BE,46,AC,T
1513920251.368036,006D,8,F7,29,93,68,51,4D,F0,43,T
1513920251.368985,007B,8,E6,D2,B2,FA,D1,AA,7D,06,T
1513920251.370054,058C,8,65,45,FB,5D,76,2E,1E,9E,T
1513920251.370488,01E5,8,5C,00,91,10,00,00,01,39,R
1513920251.370931,014D,8,A4,EE,07,89,63,00,23,BC,T
1513920251.371876,0402,8,29,C5,5D,67,74,CC,EE,C9,T
1513920251.372756,013F,8,93,38,53,BF,61,76,06,27,T
1513920251.373091,00AA,8,2C,58,2C,C6,42,53,39,00,R
1513920251.373721,00F9,8,00,00,40,00,00,00,00,00,R
1513920251.373959,00C9,8,84,0B,DC,00,00,00,18,00,R
1513920251.374414,018E,8,00,00,00,6A,C6,AB,06,AB,R
1513920251.374763,0191,8,06,AC,06,B5,06,AB,00,00,R
1513920251.375210,00C1,8,10,F9,05,41,12,85,8B,91,R
1513920251.375443,00C5,8,13,52,0F,1D,D3,F4,03,D4,R
1513920251.376027,01BA,8,06,9D,69,D6,94,69,E7,1E,R
1513920251.376496,01C3,8,06,AC,06,9E,FF,F0,00,02,R
1513920251.376751,01E9,8,00,10,00,0E,0F,FE,00,00,R
1513920251.376974,01C4,8,4A,62,C0,30,04,00,05,FE,R
1513920251.377222,0232,8,00,00,00,20,00,00,00,00,R
1513920251.377827,02B3,8,CB,46,6B,6D,34,9A,16,AC,T
1513920251.378257,0551,8,63,7A,96,35,DB,24,B8,45,T
1513920251.378536,02C3,8,07,49,06,83,00,00,62,00,R
1513920251.378735,015E,8,01,B7,50,A2,D3,24,CC,4C,T
1513920251.378963,03F9,8,00,A7,9F,86,5E,83,FF,36,R
1513920251.379180,043D,8,D8,33,12,47,2F,A3,D1,11,T
1513920251.379551,0079,8,D6,0F,76,9D,01,46,9D,39,T
1513920251.379806,03FC,8,40,58,0A,6E,6E,00,6E,6E,R
1513920251.380036,01F1,8,AE,0A,00,00,18,00,00,72,R
1513920251.380270,068F,8,21,ED,F5,E8,1D,D7,FB,06,T
1513920251.380507,01E5,8,5C,00,91,30,00,00,01,59,R
1513920251.380733,0553,8,59,12,97,0C,4E,2E,FE,82,T
1513920251.381041,030F,8,42,0D,DE,51,AB,99,F9,B3,T
1513920251.381573,0612,8,F8,A8,12,E9,66,0A,F1,86,T
1513920251.382511,0164,8,0E,59,3F,11,6E,A4,DE,A5,T
1513920251.383462,02A7,8,17,6C,DA,24,15,14,0F,17,T
1513920251.384333,0751,8,A4,81,0B,AC,73,89,F1,AD,T
1513920251.385128,00C1,8,20,F9,05,41,22,85,8B,91,R
1513920251.385356,002B,8,B1,45,E1,85,87,71,7E,EF,T
1513920251.385589,00AA,8,2C,58,2C,C7,44,53,37,00,R
1513920251.385821,00C5,8,23,52,0F,1D,E3,F4,03,D4,R
1513920251.386438,00C9,8,84,0B,D8,07,00,00,18,00,R
1513920251.386914,00F9,8,00,00,40,00,00,00,00,00,R
1513920251.387149,018E,8,00,00,00,6A,C6,AB,06,AB,R
1513920251.387805,0191,8,06,AC,06,B5,06,AB,00,00,R
1513920251.388209,06E4,8,9D,6C,E8,C1,59,F1,C0,80,T
1513920251.388438,019D,8,43,2C,3C,D3,00,0A,33,7B,R
1513920251.388657,04DD,8,9D,44,B5,17,AA,43,36,20,T
1513920251.389066,0029,8,08,68,61,E3,E6,B3,97,7F,T
1513920251.389335,01AF,8,00,00,00,00,00,00,86,FF,R
1513920251.389533,0308,8,93,D8,09,B1,67,69,41,C4,T
1513920251.389799,01F5,8,0F,0F,00,01,00,00,08,00,R
1513920251.390033,03C9,8,07,06,00,00,00,00,00,00,R
1513920251.390272,07A1,8,36,09,F6,F3,BE,75,0C,C8,T
1513920251.390500,01E5,8,5C,00,91,50,00,00,01,79,R
1513920251.391082,0001,8,F2,70,59,80,D1,BC,5B,CA,T
1513920251.391985,052F,8,6D,EE,DC,C9,88,43,AC,BD,T
1513920251.392904,0360,8,56,CC,73,61,23,F9,A1,A7,T
1513920251.393806,0611,8,D3,D9,21,6D,C4,AC,6C,F0,T
1513920251.394734,016A,8,AA,90,B1,A9,B0,87,0F,F6,T
1513920251.395021,00C1,8,30,F9,05,41,32,85,8B,91,R
1513920251.395253,00C5,8,33,52,0F,1D,F3,F4,03,D4,R
1513920251.396079,01E9,8,00,0C,00,0E,0F,FD,00,00,R
1513920251.396328,0232,8,00,00,00,20,00,00,00,00,R
1513920251.396552,0364,8,31,ED,31,D5,6F,64,9E,50,T
1513920251.396880,076D,8,02,30,B9,C9,1A,50,C3,EA,T
1513920251.397561,077A,8,7B,BA,03,9E,97,7E,A6,71,T
1513920251.398083,00AA,8,2C,5B,2C,CA,46,53,33,00,R
1513920251.398718,00F9,8,00,00,40,00,00,00,00,00,R
1513920251.398951,00C9,8,84,0B,D0,0A,00,00,18,00,R
1513920251.399409,018E,8,00,00,00,6A,C6,AB,06,AB,R
1513920251.399758,0191,8,06,AC,06,B4,06,AB,00,00,R
1513920251.400373,04D4,8,B1,1C,C9,6A,B9,61,5A,72,T
1513920251.400612,01BA,8,06,9D,69,D6,94,69,E7,1E,R
1513920251.400842,01E5,8,5C,00,91,70,00,00,01,99,R
1513920251.401082,01C3,8,06,AC,06,9E,FF,C0,00,01,R
1513920251.401302,04B4,8,ED,F3,A2,E4,70,BF,E7,B3,T
1513920251.401549,01C4,8,6D,62,C0,30,06,00,03,FD,R
1513920251.401768,026E,8,5F,6C,5C,8C,18,30,88,DE,T
1513920251.402172,0395,8,8D,A4,1B,DE,38,3B,EA,5D,T
1513920251.402627,0133,8,5D,9F,FF,64,A5,CF,4C,86,T
1513920251.403378,037F,8,CE,90,97,32,D2,22,78,D3,T
1513920251.404339,0449,8,DB,35,F1,BE,B2,E8,93,D7,T
1513920251.405163,00C1,8,00,F9,05,41,02,85,8B,91,R
1513920251.405423,00C5,8,03,52,0F,1D,C3,F4,03,D4,R
1513920251.405870,01FC,8,FE,21,00,89,00,00,41,EF,R
1513920251.407083,034C,8,EA,9C,0F,FE,03,FA,00,0C,R
1513920251.407327,062F,8,03,A4,6B,7B,5D,35,D0,78,T
1513920251.407742,0536,8,33,60,5B,EC,FD,D4,7B,F3,T
1513920251.408058,0034,8,5D,E1,8F,00,C3,A9,B6,70,T
1513920251.408363,04DB,8,0A,1E,EE,CB,7C,5E,CB,1E,T
1513920251.409096,04BD,8,41,1A,A0,04,1B,92,AC,96,T
1513920251.409920,012A,8,10,F0,70,69,00,00,10,B0,R
1513920251.410139,07DB,8,A1,A0,31,E3,CE,51,D1,71,T
1513920251.410482,01E5,8,5C,00,91,10,00,00,01,39,R
1513920251.410727,00AA,8,2C,5C,2C,CB,40,53,35,00,R
1513920251.411339,00F9,8,00,00,40,00,00,00,00,00,R
1513920251.411575,00C9,8,84,0B,CE,0D,00,00,18,00,R
1513920251.411798,017C,8,67,D2,3D,B4,75,D2,13,97,T
1513920251.412262,018E,8,00,00,00,6A,C6,AC,06,AC,R
1513920251.412669,0191,8,06,AC,06,B4,06,AC,00,00,R
1513920251.412906,019D,8,83,2C,3C,D2,00,0A,0F,7C,R
1513920251.413458,05D8,8,7A,C1,8E,A3,BB,F3,D2,10,T
1513920251.413711,01AF,8,00,00,00,00,00,00,86,FF,R
1513920251.413928,03C9,8,4D,B5,D8,AE,F4,B7,15,1F,T
1513920251.414178,01F5,8,0F,0F,00,01,00,00,08,00,R
1513920251.414407,0103,8,50,57,AA,3B,E4,89,17,D7,T
1513920251.414818,04FB,8,3C,85,C6,5C,14,0C,07,7D,T
1513920251.415100,00C1,8,10,F9,05,41,12,85,8B,91,R
1513920251.415331,00C5,8,13,52,0F,1D,D3,F4,03,D4,R
1513920251.415914,0192,8,AB,90,C1,48,BA,7C,70,C9,T
1513920251.416391,01E9,8,00,0C,00,0E,0F,FE,00,00,R
1513920251.416641,0232,8,00,00,00,20,00,00,00,00,R
1513920251.416992,0043,8,0F,A3,8B,ED,00,03,5F,86,T
1513920251.417943,0528,8,81,31,5E,DE,0D,2A,DC,FB,T
1513920251.418900,02CE,8,E3,1A,FF,E7,E0,49,E7,30,T
1513920251.419836,0646,8,F5,DC,F5,DD,74,58,77,45,T
1513920251.420088,0135,8,00,00,1F,02,0C,11,00,00,R
1513920251.420489,01E5,8,5C,00,91,30,00,00,01,59,R
1513920251.420788,06E7,8,21,84,4B,D9,A0,BF,C8,CC,T
1513920251.421739,0593,8,2D,9C,27,30,7E,0B,BE,94,T
1513920251.422648,02A2,8,23,BC,5E,F1,CE,D5,12,BC,T
1513920251.423285,00AA,8,2C,5D,2C,CC,42,53,33,00,R
1513920251.423535,00F9,8,00,00,40,00,00,00,00,00,R
1513920251.424210,00C9,8,84,0B,D0,00,00,00,18,00,R
1513920251.424578,018E,8,00,00,00,6A,B6,AC,06,AC,R
1513920251.425007,0191,8,06,AB,06,B4,06,AC,00,00,R
1513920251.425241,00C1,8,20,F9,05,41,22,85,8B,91,R
1513920251.425475,00C5,8,23,52,0F,1D,E3,F4,03,D4,R
1513920251.425931,01BA,8,06,9E,69,E6,94,69,E7,1E,R
1513920251.426158,04EB,8,C2,F3,ED,23,D0,45,FD,B3,T
1513920251.426395,01C3,8,06,AB,06,9E,FF,D0,00,00,R
1513920251.426632,0778,8,BE,8C,5A,50,93,C1,96,F6,T
1513920251.426871,01C4,8,00,62,C0,30,00,00,00,00,R
1513920251.427094,067F,8,F2,F1,ED,5E,91,35,BF,F5,T
1513920251.427912,07D1,8,F4,BE,F3,F1,BD,B4,DB,85,T
1513920251.428163,02C3,8,07,49,06,83,00,00,64,00,R
1513920251.428391,02E4,8,EF,CF,9A,2F,BC,13,BA,F2,T
1513920251.428651,03C1,8,07,65,F7,00,00,00,00,00,R
1513920251.428856,068E,8,18,51,62,D9,D2,7A,70,CE,T
1513920251.429110,03D1,8,00,45,80,00,00,0D,00,00,R
1513920251.429358,03D3,8,80,00,20,00,3F,FF,5F,00,R
1513920251.429587,019D,8,9C,70,DB,E5,25,93,F4,4D,T
1513920251.429971,03E9,8,00,00,0D,0C,00,00,16,02,R
1513920251.430212,0137,8,00,00,00,00,00,00,00,00,R
1513920251.430434,006D,8,45,50,DF,B9,74,21,2D,15,T
1513920251.430674,01E5,8,5C,00,91,50,00,00,01,79,R
1513920251.431389,0072,8,B9,98,CD,CB,81,B4,6A,DA,T
1513920251.432330,0208,8,01,44,19,50,5E,C1,23,12,T
1513920251.433215,04D9,8,B8,B1,F4,57,D6,E3,91,C4,T
1513920251.434115,022A,8,D1,61,72,25,22,37,86,F7,T
1513920251.434884,03F1,8,00,9A,5F,08,00,FF,0A,4F,R
1513920251.435117,0317,8,04,63,79,A3,55,F0,D4,75,T
1513920251.435343,00C1,8,30,F9,05,41,32,85,8B,91,R
1513920251.435581,00AA,8,2C,5D,2C,CD,44,53,31,00,R
1513920251.435807,00C5,8,33,52,0F,1D,F3,F4,03,D4,R
1513920251.436423,00C9,8,84,0B,D7,07,00,00,18,00,R
1513920251.436902,00F9,8,00,00,40,00,00,00,00,00,R
1513920251.437697,018E,8,00,00,00,6A,C6,AC,06,AC,R
1513920251.438098,0191,8,06,AC,06,B4,06,AC,00,00,R
1513920251.438326,019D,8,C3,2C,3C,D1,00,0A,37,7C,R
1513920251.438977,01E9,8,00,10,00,0E,0F,FE,00,00,R
1513920251.439229,01AF,8,00,00,00,00,00,00,86,FF,R
1513920251.439466,0232,8,00,00,00,20,00,00,00,00,R
1513920251.439716,01F5,8,0F,0F,00,01,00,00,08,00,R
1513920251.439962,0139,8,00,00,00,00,00,00,00,00,R
1513920251.440185,054B,8,49,54,1E,1B,42,03,E7,7A,T
1513920251.440496,01E5,8,5C,00,91,70,00,00,01,99,R
1513920251.440725,0202,8,3B,ED,3A,D3,E1,BE,F1,38,T
1513920251.441035,07A0,8,94,EC,CA,6F,44,98,E5,EB,T
1513920251.441356,05E7,8,C2,26,B6,D7,BB,56,35,7B,T
1513920251.441666,0192,8,CD,5A,21,C1,64,4A,49,06,T
1513920251.441981,026E,8,40,3E,78,7B,FE,AB,27,5E,T
1513920251.442289,04A7,8,C2,C3,06,EA,89,5D,AB,79,T
1513920251.442670,06AF,8,4C,9E,59,3C,09,06,23,4A,T
1513920251.443562,02B5,8,2D,CB,A9,67,2F,DB,06,93,T
1513920251.444465,0686,8,56,B1,41,12,8A,CB,C3,D7,T
1513920251.445142,00C1,8,00,F9,05,41,02,85,8B,91,R
1513920251.445354,00C5,8,03,52,0F,1D,C3,F4,03,D4,R
1513920251.445804,05E0,8,94,FA,0D,0F,73,78,EA,F4,T
1513920251.446372,046E,8,4A,F7,73,4A,DC,E7,07,91,T
1513920251.447290,04FF,8,EE,95,09,BB,9D,FD,2E,A4,T
1513920251.448299,00AA,8,2C,5E,2C,CD,46,53,30,00,R
1513920251.448528,00DF,8,09,5B,ED,C4,B1,04,45,85,T
1513920251.449006,00F9,8,00,00,40,00,00,00,00,00,R
1513920251.449230,00C9,8,84,0B,E0,0A,00,00,18,00,R
1513920251.449682,018E,8,00,00,00,6A,E6,AC,06,AC,R
1513920251.450031,0191,8,06,AE,06,B6,06,AC,00,00,R
1513920251.450483,01E5,8,5C,00,91,10,00,00,01,39,R
1513920251.450727,01BA,8,06,9E,69,E6,96,69,E7,1F,R
1513920251.450939,06FF,8,0A,D9,3A,EC,7C,0E,BF,EC,T
1513920251.451204,01C3,8,06,AE,06,9E,FF,E0,00,03,R
1513920251.451417,007B,8,27,E2,39,3F,EC,75,4A,9D,T
1513920251.451670,01C4,8,27,62,C0,30,02,00,07,FF,R
1513920251.451885,02DE,8,BB,E8,6F,F6,32,CE,41,83,T
1513920251.452286,06DF,8,D2,22,5F,82,AC,9F,ED,58,T
1513920251.453067,02D5,8,2E,3B,39,B4,A1,50,E3,A2,T
1513920251.454006,02B5,8,09,BF,E3,AB,BB,3B,93,3A,T
1513920251.454934,0036,8,BC,7D,01,39,B4,95,3D,AA,T
1513920251.455322,00C1,8,10,F9,05,41,12,85,8B,91,R
1513920251.455552,00C5,8,13,52,0F,1D,D3,F4,03,D4,R
1513920251.456228,0182,8,DE,F1,02,00,00,00,00,00,R
1513920251.456842,01E9,8,00,10,00,0E,0F,FD,00,00,R
1513920251.457078,01FC,8,FD,EC,00,8D,00,00,82,C5,R
1513920251.457900,0232,8,00,00,00,20,00,00,00,00,R
1513920251.459113,034C,8,F2,A0,0F,FD,03,FA,00,10,R
1513920251.459333,0465,8,C3,0A,0E,27,F1,34,F6,1C,T
1513920251.459651,049D,8,12,34,D5,70,9C,B7,0B,03,T
1513920251.460122,000C,8,24,2A,53,A9,0A,45,25,5E,T
1513920251.460446,0606,8,5E,68,D5,27,06,02,90,02,T
1513920251.460684,00AA,8,2C,5F,2C,CE,40,53,32,00,R
1513920251.461311,00F9,8,00,00,40,00,00,00,00,00,R
1513920251.461550,00C9,8,84,0B,EF,0D,00,00,18,00,R
1513920251.461765,010D,8,79,49,E4,01,2E,CB,14,97,T
1513920251.462229,018E,8,00,00,00,6A,E6,AC,06,AC,R
1513920251.462637,0191,8,06,AE,06,B7,06,AC,00,00,R
1513920251.462861,019D,8,03,2C,3C,D4,00,0A,19,7B,R
1513920251.463098,01E5,8,5C,00,91,30,00,00,01,59,R
1513920251.463729,01AF,8,00,00,00,00,00,00,86,FF,R
1513920251.463971,0580,8,A0,39,DB,C2,5B,0E,36,A9,T
1513920251.464205,01F5,8,0F,0F,00,01,00,00,08,00,R
1513920251.464455,038F,8,FB,B9,17,8D,7B,CF,0A,73,T
1513920251.464776,0103,8,CE,B0,6D,19,B5,22,E4,13,T
1513920251.465089,0544,8,6A,AD,0D,A9,BF,CB,E9,80,T
1513920251.465333,00C1,8,20,F9,05,41,22,85,8B,91,R
1513920251.465561,00C5,8,23,52,0F,1D,E3,F4,03,D4,R
1513920251.466012,0233,8,7C,F2,35,EE,46,A4,11,DD,T
1513920251.466335,00AC,8,5F,65,83,7C,80,35,F1,8C,T
1513920251.466643,03B5,8,B8,FF,BA,36,35,94,26,64,T
1513920251.467272,07E1,8,0B,54,C9,15,20,AB,2B,01,T
1513920251.468172,033F,8,61,FA,38,C1,D4,E1,E0,7E,T
1513920251.469081,05DE,8,59,6D,70,EE,05,9D,F6,F6,T
1513920251.469982,00A0,8,5E,87,CD,0B,06,3C,32,09,T
1513920251.470459,01E5,8,5C,00,91,50,00,00,01,79,R
1513920251.470980,0222,8,54,93,F1,6B,07,F5,31,4A,T
1513920251.471877,056E,8,EB,29,BA,74,6A,96,71,7C,T
1513920251.472813,0229,8,F5,17,0E,81,AF,B5,05,9D,T
1513920251.473115,00AA,8,2C,60,2C,CF,42,53,30,00,R
1513920251.473745,00F9,8,00,00,40,00,00,00,00,00,R
1513920251.473983,00C9,8,84,0C,04,00,00,00,18,00,R
1513920251.474439,018E,8,00,00,00,6A,F6,AC,06,AC,R
1513920251.474794,0191,8,06,AF,06,B7,06,AC,00,00,R
1513920251.475022,00C1,8,30,F9,05,41,32,85,8B,91,R
1513920251.475258,00C5,8,33,52,0F,1D,F3,F4,03,D4,R
1513920251.476283,01BA,8,06,9E,69,E6,97,69,E7,20,R
1513920251.476530,01E9,8,00,10,00,0E,0F,FD,00,00,R
1513920251.476763,01C3,8,06,AF,06,9E,FF,F0,00,02,R
1513920251.477011,0232,8,00,00,00,20,00,00,00,00,R
1513920251.477248,01C4,8,4A,62,C0,30,04,00,05,FE,R
1513920251.477843,0516,8,C7,54,0B,7A,EC,3C,D7,90,T
1513920251.478282,06D7,8,0A,2F,64,E6,9A,54,AC,E7,T
1513920251.478531,02C3,8,07,4A,06,84,00,00,66,00,R
1513920251.478751,06DA,8,41,90,14,02,75,8A,2F,6E,T
1513920251.479064,014B,8,78,46,FA,5E,6C,51,EC,4C,T
1513920251.479372,0712,8,C7,AE,A7,3E,02,3B,8A,8F,T
1513920251.479679,0272,8,10,AB,1E,93,4E,D2,02,3D,T
1513920251.479990,01F1,8,AE,0A,00,00,18,00,00,72,R
1513920251.480204,02E5,8,6E,A1,C8,F4,AD,D8,65,76,T
1513920251.480486,01E5,8,5C,00,91,70,00,00,01,99,R
1513920251.480695,073F,8,16,DA,8D,60,02,9A,C3,DB,T
1513920251.481330,0204,8,11,D5,31,55,12,82,44,A2,T
1513920251.482278,00F0,8,5D,27,90,4A,BB,8E,9B,7D,T
1513920251.483175,0038,8,90,37,BE,E1,54,97,A6,2D,T
1513920251.484089,05C9,8,FF,B4,37,26,78,FA,92,D4,T
1513920251.484976,0271,8,05,3B,B0,E5,C0,20,1D,A5,T
1513920251.485217,00C1,8,00,F9,05,41,02,85,8B,91,R
1513920251.485450,00C5,8,03,52,0F,1D,C3,F4,03,D4,R
1513920251.485683,00AA,8,2C,60,2C,CF,44,53,2F,00,R
1513920251.485907,005F,8,6A,5F,96,6B,5D,CC,8B,56,T
1513920251.486530,00C9,8,84,0C,28,07,00,00,18,00,R
1513920251.487017,00F9,8,00,00,40,00,00,00,00,00,R
1513920251.487241,018E,8,00,00,00,6A,E6,AC,06,AC,R
1513920251.487902,0191,8,06,AE,06,B9,06,AC,00,00,R
1513920251.488298,062D,8,17,57,0B,CC,44,0B,F3,95,T
1513920251.488534,019D,8,43,2C,3C,D3,00,0A,55,7C,R
1513920251.488762,0767,8,B6,D0,BA,09,39,6B,1D,46,T
1513920251.489155,0410,8,5C,2F,6D,F3,3E,2C,AA,06,T
1513920251.489408,01AF,8,00,00,00,00,00,00,86,FF,R
1513920251.489656,01F5,8,0F,0F,00,01,00,00,08,00,R
1513920251.490100,050E,8,41,5D,71,97,0C,F3,90,8B,T
1513920251.490515,01E5,8,5C,00,91,10,00,00,01,39,R
1513920251.490876,02D7,8,EB,8E,0F,78,17,AC,71,89,T
1513920251.491813,04E1,8,BA,5F,9C,D4,78,C6,53,14,T
1513920251.492335,03C9,8,07,06,00,00,00,00,00,00,R
1513920251.492713,06EE,8,84,BE,C1,1E,5B,67,3A,C2,T
1513920251.493627,0154,8,8A,D1,8E,07,6E,FC,32,27,T
1513920251.494495,050D,8,4C,32,FE,2A,6D,D4,3A,54,T
1513920251.495043,00C1,8,10,F9,05,41,12,85,8B,91,R
1513920251.495274,00C5,8,13,52,0F,1D,D3,F4,03,D4,R
1513920251.496103,01E9,8,00,10,00,0E,0F,FD,00,00,R
1513920251.496351,0232,8,00,00,00,20,00,00,00,00,R
1513920251.496594,0477,8,EC,5F,85,EF,E8,0D,41,B6,T
1513920251.496901,03A7,8,46,47,E3,84,D2,21,AB,C9,T
1513920251.497560,02AB,8,61,C0,CA,1C,EE,65,F6,90,T
1513920251.498154,00AA,8,2C,61,2C,D0,46,53,2D,00,R
1513920251.498756,00F9,8,00,00,40,00,00,00,00,00,R
1513920251.498993,00C9,8,84,0C,62,0A,00,00,18,00,R
1513920251.499465,018E,8,00,00,00,6B,16,A9,06,A9,R
1513920251.499802,0191,8,06,B1,06,BC,06,A9,00,00,R
1513920251.500420,0259,8,67,14,B8,94,2C,04,B8,88,T
1513920251.500652,01BA,8,06,9E,69,E6,9B,69,F7,22,R
1513920251.500889,01E5,8,5C,00,91,30,00,00,01,59,R
1513920251.501132,01C3,8,06,B1,06,9F,FF,C0,00,01,R
1513920251.501392,07F9,8,C4,BB,AB,81,6B,F7,18,60,T
1513920251.501601,01C4,8,6D,62,C0,30,06,00,03,FD,R
1513920251.501827,039C,8,2C,20,6F,7C,DE,D7,EC,D2,T
1513920251.502229,013D,8,FF,2F,14,34,E5,84,A2,D8,T
1513920251.502836,0235,8,79,D6,15,EA,21,B3,3A,16,T
1513920251.503156,0031,8,BE,48,0B,17,F5,0B,38,7E,T
1513920251.504024,033C,8,84,07,4C,7C,27,06,FC,B9,T
1513920251.505037,0447,8,6A,8C,B2,16,A4,3C,CF,92,T
1513920251.505271,00C1,8,20,F9,05,41,22,85,8B,91,R
1513920251.505504,00C5,8,23,52,0F,1D,E3,F4,03,D4,R
1513920251.505969,01FC,8,FE,57,00,8E,00,00,C2,3A,R
1513920251.507181,034C,8,FA,A4,0F,FD,03,FD,00,10,R
1513920251.507612,061D,8,FE,6D,4C,98,8D,07,F7,40,T
1513920251.507930,0568,8,B5,6D,38,EF,5A,64,59,0B,T
1513920251.508250,04DD,8,71,BC,4F,03,8D,5B,3C,84,T
1513920251.508777,070E,8,DD,E2,2C,86,D4,25,C3,59,T
1513920251.509742,0598,8,92,D1,04,FC,74,13,66,56,T
1513920251.509983,012A,8,10,F0,70,69,00,00,10,80,R
1513920251.510506,01E5,8,5C,00,91,50,00,00,01,79,R
1513920251.510742,00AA,8,2C,47,2C,B8,40,53,48,00,R
1513920251.511369,00F9,8,00,00,40,00,00,00,00,00,R
1513920251.511608,00C9,8,84,0C,91,0D,00,00,18,00,R
1513920251.512060,018E,8,00,00,00,6B,26,A9,06,A9,R
1513920251.512486,0191,8,06,B2,06,BD,06,A9,00,00,R
1513920251.512712,019D,8,83,2C,3C,D2,00,0A,60,7C,R
1513920251.512927,0216,8,3F,C3,9E,90,74,BE,B7,6F,T
1513920251.513330,041D,8,64,DD,98,E8,22,38,D4,19,T
1513920251.513583,01AF,8,00,00,00,00,00,00,86,FF,R
1513920251.513804,04FE,8,E1,36,DF,71,89,A1,BE,F8,T
1513920251.514058,01F5,8,0F,0F,00,01,00,00,08,00,R
1513920251.514292,05CA,8,25,83,C8,A9,9B,81,8D,08,T
1513920251.514601,035B,8,28,A2,F7,FA,4C,E2,E0,55,T
1513920251.515101,00C1,8,30,F9,05,41,32,85,8B,91,R
1513920251.515338,00C5,8,33,52,0F,1D,F3,F4,03,D4,R
1513920251.516159,01E9,8,00,10,00,0E,0F,FD,00,00,R
1513920251.516419,0232,8,00,00,00,20,00,00,00,00,R
1513920251.516644,05EB,8,85,98,AB,DB,35,E8,9A,FB,T
1513920251.516961,0413,8,68,1F,14,CC,40,36,13,42,T
